hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
City Hotel,0,6,2016,September,39,19,1,0,Direct,PRT,139.13,Jessica_Cook@verizon.com
City Hotel,0,220,2016,September,38,17,2,1,Offline TA/TO,ITA,128,Benjamin_W@verizon.com
City Hotel,0,220,2016,September,38,17,2,1,Offline TA/TO,ITA,128,JenniferPhillips@aol.com
City Hotel,0,220,2016,September,38,17,2,1,Offline TA/TO,ITA,156,Karen.Perry23@att.com
City Hotel,0,220,2016,September,38,17,2,1,Offline TA/TO,ITA,128,Calderon.Xavier11@yahoo.com
City Hotel,0,25,2016,September,38,17,2,1,Groups,ITA,156,Katie_Warren29@outlook.com
City Hotel,0,32,2016,September,38,13,2,5,Online TA,ROU,137.52,Angela_Williams@aol.com
City Hotel,0,6,2016,September,39,19,1,0,Direct,PRT,139.13,Evans_Laurie@gmail.com
City Hotel,0,220,2016,September,38,17,2,1,Offline TA/TO,ITA,128,Courtney.Brown80@xfinity.com
City Hotel,0,220,2016,September,38,17,2,1,Offline TA/TO,ITA,128,Evan_B@outlook.com
City Hotel,0,220,2016,September,38,17,2,1,Offline TA/TO,ITA,213,RachelCampbell@xfinity.com
City Hotel,0,25,2016,September,38,17,2,1,Groups,ITA,156,Dawn.Rivera12@comcast.net
City Hotel,0,4,2016,September,39,19,1,0,Offline TA/TO,ESP,85,IRodriguez89@xfinity.com
City Hotel,0,95,2016,September,38,13,2,5,Online TA,IRL,183.6,English.Matthew@yandex.com
City Hotel,0,220,2016,September,38,17,2,1,Offline TA/TO,ITA,128,Margaret.M35@yahoo.com
City Hotel,0,220,2016,September,38,17,2,1,Offline TA/TO,ITA,156,Candace_Blair92@hotmail.com
City Hotel,0,25,2016,September,39,18,2,0,Online TA,ITA,158,Anthony.Barnes@outlook.com
City Hotel,0,220,2016,September,38,17,2,1,Offline TA/TO,ITA,128,Kimberly_H@yahoo.com
City Hotel,0,220,2016,September,38,17,2,1,Offline TA/TO,ITA,128,KaylaHernandez@outlook.com
City Hotel,0,3,2016,September,39,19,1,0,Corporate,PRT,139.13,Samantha_Anderson@att.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,PYF,144,Amy_R@aol.com
City Hotel,0,20,2016,September,39,19,1,0,Corporate,CN,119,Veronica_Bowman@outlook.com
City Hotel,0,34,2016,September,38,17,2,1,Online TA,GBR,207.9,Potter_Mark@mail.com
City Hotel,0,19,2016,September,39,18,2,0,Offline TA/TO,MAR,95,Michael_Snyder@yandex.com
City Hotel,0,74,2016,September,39,18,2,0,Offline TA/TO,CN,102.68,Elizabeth_M38@hotmail.com
City Hotel,0,245,2016,September,38,17,2,1,Offline TA/TO,ITA,0,Vargas.Madison@protonmail.com
City Hotel,0,19,2016,September,39,19,1,0,Offline TA/TO,CN,104,Michael_L@comcast.net
City Hotel,0,28,2016,September,39,18,2,0,Online TA,FRA,149,Brown.Jackie37@hotmail.com
City Hotel,0,74,2016,September,39,18,2,0,Offline TA/TO,DEU,102.68,MRoss@att.com
City Hotel,0,5,2016,September,39,18,2,0,Offline TA/TO,GBR,123.7,Gilbert.H@yandex.com
City Hotel,0,53,2016,September,38,17,2,1,Offline TA/TO,GBR,85.5,Anthony.Atkinson@yahoo.com
City Hotel,0,25,2016,September,38,16,2,2,Online TA,ESP,154,Smith_Ruben@zoho.com
City Hotel,0,11,2016,September,39,19,1,0,Online TA,PRT,187,ChristineCross15@hotmail.com
City Hotel,0,10,2016,December,51,11,1,0,Online TA,PRT,174,Courtney.Garcia@xfinity.com
City Hotel,0,119,2016,September,39,19,1,0,Online TA,ESP,162,Tammy.J@outlook.com
City Hotel,0,46,2016,September,39,19,1,0,Online TA,BEL,125.1,Kelsey_Cunningham@outlook.com
City Hotel,0,119,2016,September,39,19,1,0,Online TA,ESP,162,James.T@xfinity.com
City Hotel,0,53,2016,September,39,18,2,0,Offline TA/TO,DEU,94.5,Laura_G@xfinity.com
City Hotel,0,89,2016,September,38,16,2,2,Online TA,USA,149.4,Derrick.S49@protonmail.com
City Hotel,0,88,2016,September,38,15,2,3,Online TA,USA,149.4,Frederick_S@gmail.com
City Hotel,0,92,2016,September,39,19,1,0,Online TA,DEU,125.1,Natalie_P@mail.com
City Hotel,0,4,2016,September,38,15,2,3,Online TA,GBR,169,Bill_Walker@zoho.com
City Hotel,0,6,2016,September,39,19,1,0,Online TA,DEU,183.1,Tonya_R@yahoo.com
City Hotel,0,220,2016,September,38,17,2,1,Offline TA/TO,ITA,156,JMiller23@zoho.com
City Hotel,0,3,2016,September,39,19,1,0,Corporate,PRT,148.13,David_Curtis@att.com
City Hotel,0,158,2016,September,38,17,2,1,Offline TA/TO,NLD,80.75,Skinner_Patrick11@hotmail.com
City Hotel,0,74,2016,September,38,16,2,2,Offline TA/TO,FRA,95,Kevin_W87@protonmail.com
City Hotel,0,253,2016,September,39,19,1,0,Online TA,DEU,115.2,Tammy_P@att.com
City Hotel,0,253,2016,September,39,19,1,0,Online TA,DEU,115.2,Matthew_W@gmail.com
City Hotel,0,5,2016,September,39,19,1,0,Online TA,CHE,159,GregoryHutchinson32@gmail.com
City Hotel,0,35,2016,September,39,18,2,0,Online TA,CHL,248.49,TracyGarcia@outlook.com
City Hotel,0,34,2016,September,39,18,2,0,Online TA,CHL,124.25,Timothy.S@protonmail.com
City Hotel,0,0,2016,September,39,19,1,0,Direct,GBR,103,Matthew.C@xfinity.com
City Hotel,0,0,2016,September,39,18,2,0,Complementary,PRT,0,Samuel_Bryan@verizon.com
City Hotel,0,0,2016,September,39,18,2,0,Complementary,PRT,0,Darrell_C@outlook.com
City Hotel,0,30,2016,September,39,18,2,0,Online TA,DEU,134.1,KMartinez@outlook.com
City Hotel,0,359,2016,September,38,16,2,2,Online TA,IRL,105,Powers.Patrick43@att.com
City Hotel,0,126,2016,September,38,15,2,3,Online TA,PRT,147.1,Lisa_Thompson@yandex.com
City Hotel,0,43,2016,September,38,17,2,1,Offline TA/TO,GBR,96.3,Susan_A@yandex.com
City Hotel,0,5,2016,September,39,19,1,0,Online TA,PRT,149,Diaz_Edwin24@comcast.net
City Hotel,0,0,2016,September,39,19,1,0,Direct,PRT,270,Shane.W20@gmail.com
City Hotel,0,143,2016,September,38,17,2,1,Direct,IRL,118.8,Kevin.Thomas@yahoo.com
City Hotel,0,359,2016,September,38,16,2,2,Online TA,IRL,95,Caroline_M61@hotmail.com
City Hotel,0,0,2016,September,39,20,0,0,Online TA,GBR,0,Weber.Meagan53@comcast.net
City Hotel,0,4,2016,September,39,20,0,1,Offline TA/TO,PRT,152.2,Karen_Summers80@zoho.com
City Hotel,0,4,2016,September,39,20,0,1,Online TA,PRT,122.4,Andrew_H57@aol.com
City Hotel,0,20,2016,September,39,18,2,1,Offline TA/TO,FRA,95,Thompson_William@aol.com
City Hotel,0,168,2016,September,39,19,1,1,Online TA,AUT,159.3,Johnson.Melinda11@protonmail.com
City Hotel,0,3,2016,September,39,18,2,1,Offline TA/TO,FRA,135.15,Gonzalez.Heather@zoho.com
City Hotel,0,27,2016,September,39,18,2,1,Offline TA/TO,FRA,85.5,Justin.J@att.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,85,Chan.Andrew@protonmail.com
City Hotel,0,26,2016,September,39,18,2,1,Offline TA/TO,RUS,95,JillPhillips@aol.com
City Hotel,0,0,2016,September,39,20,0,1,Direct,FRA,190,GaryShepherd@att.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,BRA,95,Diane_P42@comcast.net
City Hotel,0,27,2016,September,39,20,0,1,Direct,BRA,95,Bryant.Daniel78@hotmail.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,POL,95,Scott_Stone40@mail.com
City Hotel,0,10,2016,September,39,18,2,1,Online TA,POL,171.33,Hopkins.Craig@att.com
City Hotel,0,10,2016,September,39,18,2,1,Online TA,GBR,162.33,Day.Anne@outlook.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,BRA,85,LanceDonaldson@hotmail.com
City Hotel,0,172,2016,September,39,18,2,1,Offline TA/TO,GBR,90.95,JorgeBriggs@xfinity.com
City Hotel,0,172,2016,September,39,18,2,1,Offline TA/TO,DEU,90.95,Wanda.H@yandex.com
City Hotel,0,6,2016,September,39,19,1,1,Online TA,ESP,129.7,Jillian_Francis@protonmail.com
City Hotel,0,0,2016,September,39,19,1,1,Direct,PRT,160,JPatel@mail.com
City Hotel,0,1,2016,September,39,20,0,1,Online TA,CHE,169,Tyler.Bradley@protonmail.com
City Hotel,0,20,2016,September,39,19,1,1,Corporate,FRA,119,SheenaRivera43@verizon.com
City Hotel,0,78,2016,September,39,18,2,1,Online TA,PRT,177.3,James_W12@xfinity.com
City Hotel,0,0,2016,September,39,19,1,1,Corporate,GBR,185,Lozano.Mark@yahoo.com
City Hotel,0,4,2016,September,38,16,2,3,Direct,PRT,181.38,Mcgee_Emily@gmail.com
City Hotel,0,209,2016,September,38,17,2,2,Online TA,AUT,119.85,Young.Sandra39@verizon.com
City Hotel,0,75,2016,September,38,17,2,2,Offline TA/TO,DEU,80.75,JColon@gmail.com
City Hotel,0,12,2016,September,39,19,1,1,Online TA,NLD,159,Andrew.Watson@comcast.net
City Hotel,0,2,2016,September,39,18,2,1,Online TA,GBR,194,Harris.Kevin@att.com
City Hotel,0,118,2016,September,38,17,2,2,Online TA,GBR,118.8,CHarrington@zoho.com
City Hotel,0,0,2016,September,39,20,0,1,Direct,PRT,275,Susan.B26@mail.com
City Hotel,0,12,2016,September,39,18,2,1,Online TA,ITA,142.33,Melissa_M@zoho.com
City Hotel,0,47,2016,September,39,20,0,1,Online TA,KOR,125.1,Evelyn.James@protonmail.com
City Hotel,0,4,2016,September,38,16,2,3,Direct,PRT,137.38,RScott33@outlook.com
City Hotel,0,0,2016,September,39,19,1,1,Online TA,ESP,168,Richard.Guzman44@hotmail.com
City Hotel,0,45,2016,September,39,18,2,1,Online TA,FRA,125.1,Samuel_Saunders84@xfinity.com
City Hotel,0,3,2016,September,39,19,1,1,Direct,ESP,95,MichaelJones@mail.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,BRA,125,Aaron.J18@zoho.com
City Hotel,0,0,2016,September,39,20,0,1,Direct,PRT,210,JamesSullivan63@xfinity.com
City Hotel,0,204,2016,September,37,7,4,10,Online TA,GBR,119.85,SVaughan@yandex.com
City Hotel,0,3,2016,September,39,19,1,1,Direct,ESP,95,Matthew_R@att.com
City Hotel,0,67,2016,September,39,18,2,1,Online TA,FRA,149.4,Tara_Taylor@hotmail.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,BRA,95,NicoleHarrington@hotmail.com
City Hotel,0,0,2016,September,39,20,0,1,Direct,CN,119,KimberlyMata@protonmail.com
City Hotel,0,12,2016,September,39,18,2,1,Online TA,DEU,171.33,Aaron.A28@zoho.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,Smith_Emily@att.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,BRA,95,EmmaMD@zoho.com
City Hotel,0,38,2016,September,39,18,2,1,Offline TA/TO,FRA,85.5,Hull.Pamela@protonmail.com
City Hotel,0,0,2016,September,39,20,0,1,Online TA,PRT,180,Michael.M@verizon.com
City Hotel,0,147,2016,September,38,14,2,5,Online TA,NOR,126.9,Barnes.Latoya62@outlook.com
City Hotel,0,1,2016,September,39,20,0,1,Online TA,PRT,275,Morgan.Everett@aol.com
City Hotel,0,104,2016,September,39,18,2,1,Offline TA/TO,DEU,80.75,Cindy.A@att.com
City Hotel,0,24,2016,September,39,18,2,1,Online TA,ESP,149,Mueller_Neil@xfinity.com
City Hotel,0,21,2016,September,38,17,2,2,Direct,DEU,162.5,Robinson.Linda17@verizon.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,BRA,95,PhillipCantrell@yandex.com
City Hotel,0,1,2016,September,39,20,0,1,Online TA,IRN,130.94,Sandra.D49@att.com
City Hotel,0,3,2016,September,39,19,1,1,Direct,ESP,95,Conner.Dustin@zoho.com
City Hotel,0,104,2016,September,39,18,2,1,Offline TA/TO,DEU,80.75,Deborah_R@comcast.net
City Hotel,0,4,2016,September,39,19,1,1,Aviation,NLD,95,KaylaLeblanc@hotmail.com
City Hotel,0,15,2016,September,39,20,0,1,Online TA,PRT,139,JustinKoch@xfinity.com
City Hotel,0,15,2016,September,39,20,0,1,Online TA,BEL,148,DHensley@comcast.net
City Hotel,0,10,2016,September,39,19,1,1,Online TA,ITA,149,Walker_Yolanda@gmail.com
City Hotel,0,27,2016,September,38,17,2,2,Online TA,FRA,128.28,Veronica.R@comcast.net
City Hotel,0,66,2016,September,39,18,2,1,Offline TA/TO,PRT,80.75,Everett_David77@xfinity.com
City Hotel,0,1,2016,September,39,20,0,1,Aviation,CYP,95,Freeman.Benjamin@outlook.com
City Hotel,0,1,2016,September,39,20,0,1,Online TA,PRT,179,Amanda.F@mail.com
City Hotel,0,24,2016,September,39,18,2,1,Offline TA/TO,GBR,95,Sarah_Mason61@protonmail.com
City Hotel,0,0,2016,September,39,20,0,1,Online TA,PRT,110.12,Timothy_S@hotmail.com
City Hotel,0,78,2016,September,39,18,2,1,Online TA,DEU,158.4,Joseph_Shea@yahoo.com
City Hotel,0,18,2016,September,39,20,0,1,Online TA,IRL,139,CFuller@comcast.net
City Hotel,0,34,2016,September,39,18,2,1,Offline TA/TO,GBR,85.5,Nicole_K@hotmail.com
City Hotel,0,53,2016,September,38,17,2,2,Offline TA/TO,ROU,80.75,PhD_Victoria@gmail.com
City Hotel,0,32,2016,September,39,20,0,1,Direct,NLD,95,NGallegos65@hotmail.com
City Hotel,0,39,2016,September,39,18,2,1,Direct,IRL,125.1,Dustin_Le@zoho.com
City Hotel,0,14,2016,September,39,20,0,1,Online TA,PRT,129,Adam.Campbell@yahoo.com
City Hotel,0,17,2016,September,38,17,2,2,Online TA,AUS,238.15,Jessica_H@zoho.com
City Hotel,0,3,2016,September,39,20,0,1,Direct,PRT,159,Kelly_R12@gmail.com
City Hotel,0,29,2016,December,50,6,0,1,Direct,PRT,98,DerrickPham@xfinity.com
City Hotel,0,71,2016,September,38,14,2,5,Offline TA/TO,DEU,137.53,TimothyWatts@aol.com
City Hotel,0,48,2016,September,39,19,1,1,Online TA,AUS,135.9,Charles_Michael@gmail.com
City Hotel,0,4,2016,September,39,20,0,1,Online TA,NLD,169,Donald_P@mail.com
City Hotel,0,9,2016,September,39,19,1,1,Online TA,FRA,139,Garza_Jessica@xfinity.com
City Hotel,0,102,2016,September,39,18,2,1,Offline TA/TO,GBR,80.75,Montoya.Katrina@comcast.net
City Hotel,0,6,2016,September,39,18,2,1,Online TA,BEL,162.33,Marc.Santos@aol.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,JPN,125,Wolfe_Deborah@comcast.net
City Hotel,0,13,2016,September,39,20,0,1,Online TA,GBR,119.2,Williams.Kara@comcast.net
City Hotel,0,11,2016,September,39,20,0,1,Online TA,ESP,139,Thomas.B@protonmail.com
City Hotel,0,7,2016,September,39,20,0,1,Online TA,GBR,119.2,MelissaRivera@mail.com
City Hotel,0,56,2016,September,39,20,0,1,Offline TA/TO,USA,85.5,Scott_Stone@att.com
City Hotel,0,64,2016,September,39,18,2,1,Online TA,ISR,144.9,Daniel.K90@att.com
City Hotel,0,1,2016,September,39,20,0,1,Aviation,PRT,95,William_Whitney@zoho.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,85,GBrewer11@gmail.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,TPatterson@aol.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,Hall.Teresa@zoho.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,Scott_P87@att.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,WarrenSchultz@yahoo.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,Robbins.Carol@xfinity.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,Fuller_Carolyn@zoho.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,BNorton@aol.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,Melissa_D@xfinity.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,Travis.Moreno@comcast.net
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,April.Mullins@att.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,Barbara_Williams67@yandex.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,PRT,95,RogerWallace@comcast.net
City Hotel,0,19,2016,September,39,19,1,1,Offline TA/TO,LVA,95.9,Travis.Allen@yahoo.com
City Hotel,0,20,2016,September,39,19,1,2,Corporate,POL,119,MAlvarez@att.com
City Hotel,0,3,2016,September,39,18,2,2,Aviation,PRT,110,Jeffrey.W@protonmail.com
City Hotel,0,39,2016,September,39,21,0,1,Online TA,DEU,194.85,Susan.Lewis@yahoo.com
City Hotel,0,47,2016,September,39,18,2,2,Online TA,FRA,119.52,Ross_Alexis16@mail.com
City Hotel,0,47,2016,September,39,18,2,2,Online TA,FRA,119.52,Chad_Jr.98@outlook.com
City Hotel,0,157,2016,September,39,19,1,2,Online TA,CHE,130.5,Patrick.C@zoho.com
City Hotel,0,57,2016,September,39,21,0,1,Online TA,USA,115.04,Holly.Montoya85@mail.com
City Hotel,0,57,2016,September,39,21,0,1,Online TA,USA,115.04,NathanBailey@yandex.com
City Hotel,0,196,2016,September,38,17,2,3,Online TA,DEU,87.67,Monica_Hooper@att.com
City Hotel,0,26,2016,September,39,19,1,2,Online TA,GBR,232.33,Christopher.Walker@zoho.com
City Hotel,0,38,2016,September,39,19,1,2,Offline TA/TO,ROU,81,Nathan_C84@comcast.net
City Hotel,0,38,2016,September,39,19,1,2,Offline TA/TO,ROU,81,Steven.D19@comcast.net
City Hotel,0,69,2016,September,39,19,1,2,Offline TA/TO,BRA,85,Justin_C@aol.com
City Hotel,0,82,2016,September,38,13,2,7,Online TA,PRT,149.4,KFields@zoho.com
City Hotel,0,0,2016,September,39,21,0,1,Online TA,PRT,201.16,Linda.W30@verizon.com
City Hotel,0,0,2016,September,39,19,1,2,Corporate,GBR,185,Ronald.Jacobs@att.com
City Hotel,0,0,2016,September,39,19,1,2,Corporate,FRA,110,Meyer_Cindy77@verizon.com
City Hotel,0,0,2016,September,39,21,0,1,Direct,PRT,70,Taylor_Payne77@protonmail.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,PRT,122,Tommy_L@outlook.com
City Hotel,0,164,2016,September,38,17,2,3,Online TA,AUS,108.11,Flores_Julie@aol.com
City Hotel,0,200,2016,September,39,19,1,2,Online TA,ITA,161.1,Sullivan_Maria@hotmail.com
City Hotel,0,65,2016,September,38,15,2,5,Online TA,BEL,149.4,MD_Christopher@gmail.com
City Hotel,0,45,2016,September,39,18,2,2,Offline TA/TO,BEL,96.3,Sandra.J@yandex.com
City Hotel,0,65,2016,September,38,15,2,5,Online TA,BEL,149.4,Mark_P@gmail.com
City Hotel,0,70,2016,September,38,15,2,5,Direct,DEU,137.7,HEdwards@yahoo.com
City Hotel,0,0,2016,September,39,21,0,1,Online TA,PRT,175,Jodi.Reed@gmail.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,BRA,144,Nancy.C@att.com
City Hotel,0,145,2016,September,39,19,1,2,Offline TA/TO,FRA,80.75,Catherine_Sanders32@yandex.com
City Hotel,0,230,2016,September,39,18,2,2,Online TA,BEL,119.85,Lisa_K81@zoho.com
City Hotel,0,230,2016,September,39,18,2,2,Online TA,BEL,119.85,AGray@xfinity.com
City Hotel,0,80,2016,September,39,19,1,2,Offline TA/TO,BRA,144,Wagner.James@protonmail.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,BRA,144,Michelle.Bailey@xfinity.com
City Hotel,0,11,2016,September,39,20,0,2,Online TA,PRT,248,Shawn_S49@gmail.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,BRA,144,Patterson_Denise@gmail.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,BRA,144,Sanchez.Kimberly@xfinity.com
City Hotel,0,271,2016,September,39,21,0,3,Offline TA/TO,FRA,101.33,Christopher_S@yahoo.com
City Hotel,0,80,2016,September,39,19,1,2,Offline TA/TO,BRA,144,TimothyLong77@verizon.com
City Hotel,0,183,2016,September,39,19,1,2,Direct,DEU,116.1,Murphy_Brandon@gmail.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,BRA,144,Angel.A@yahoo.com
City Hotel,0,20,2016,September,39,19,1,2,Corporate,CHE,119,Richardson.Kimberly@outlook.com
City Hotel,0,24,2016,September,39,19,1,2,Offline TA/TO,FRA,107,Ortiz.James77@verizon.com
City Hotel,0,19,2016,September,39,19,1,2,Offline TA/TO,CHE,95,Michele.N@zoho.com
City Hotel,0,41,2016,September,39,18,2,2,Offline TA/TO,IRL,80.75,Heather_H@aol.com
City Hotel,0,127,2016,September,39,18,2,2,Online TA,DEU,143.1,Veronica_M@att.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,BRA,144,Michael_J18@att.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,BRA,144,Madison_H@outlook.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,BRA,144,CLee@outlook.com
City Hotel,0,91,2016,September,39,19,1,2,Offline TA/TO,PRT,80.75,LisaLee@mail.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,BRA,144,MEllison@comcast.net
City Hotel,0,44,2016,September,39,18,2,2,Offline TA/TO,CHE,85.5,Atkins_Sandy@hotmail.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,ZAF,144,Darren_Ramirez@protonmail.com
City Hotel,0,141,2016,September,38,16,2,4,Offline TA/TO,DEU,90.95,Alexander_Wallace81@yandex.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,BRA,144,Larry.Rose@protonmail.com
City Hotel,0,159,2016,September,39,19,1,2,Offline TA/TO,BRA,144,BRoss@aol.com
City Hotel,0,249,2016,September,39,21,0,1,Online TA,DEU,117.9,Smith.Timothy51@yandex.com
City Hotel,0,34,2016,September,39,18,2,2,Offline TA/TO,GBR,80.75,Michael.P@gmail.com
City Hotel,0,39,2016,September,39,18,2,2,Offline TA/TO,FRA,80.75,Jason.Miller58@att.com
City Hotel,0,80,2016,September,38,17,2,3,Online TA,NLD,149.4,Anthony.A47@hotmail.com
City Hotel,0,249,2016,September,39,18,2,2,Direct,FRA,101.15,Joseph.MD31@mail.com
City Hotel,0,146,2016,September,39,21,0,1,Offline TA/TO,DEU,89.75,Chambers_Tammy@outlook.com
City Hotel,0,80,2016,September,38,17,2,3,Online TA,NLD,149.4,Jackson.Ariana@protonmail.com
City Hotel,0,80,2016,September,38,17,2,3,Online TA,NLD,149.4,James.E@verizon.com
City Hotel,0,3,2016,September,39,19,1,2,Aviation,PRT,110,StaceyWilliams@mail.com
City Hotel,0,2,2016,October,41,8,2,2,Aviation,ITA,110,John.Roth@mail.com
City Hotel,0,17,2016,September,39,21,0,1,Online TA,CHN,224.1,Huff.Laura41@yandex.com
City Hotel,0,17,2016,September,39,21,0,1,Online TA,PRT,224.1,Christina_Scott@att.com
City Hotel,0,0,2016,September,39,21,0,1,Direct,PRT,120,JChen@zoho.com
City Hotel,0,8,2016,September,39,21,0,2,Corporate,PRT,169.38,Haley.Harry@comcast.net
City Hotel,0,8,2016,September,39,21,0,2,Corporate,ITA,169.38,Joseph.O33@hotmail.com
City Hotel,0,111,2016,September,38,17,2,4,Online TA,ARG,168.3,Kathleen_R@aol.com
City Hotel,0,3,2016,September,39,22,0,1,Corporate,PRT,166.25,Kevin_J@att.com
City Hotel,0,116,2016,September,39,18,2,3,Online TA,SWE,143.1,Julie_Hood@yahoo.com
City Hotel,0,1,2016,September,39,22,0,1,Online TA,PRT,188,Cruz.Michelle@outlook.com
City Hotel,0,2,2016,September,39,22,0,1,Online TA,FRA,153.62,Matthew.L44@zoho.com
City Hotel,0,64,2016,September,39,19,1,3,Online TA,AUT,168.3,Amanda_T@protonmail.com
City Hotel,0,66,2016,September,39,22,0,1,Online TA,GBR,125.1,Michael.Williams@outlook.com
City Hotel,0,3,2016,September,39,22,0,1,Online TA,MEX,194,Adam.Gordon@xfinity.com
City Hotel,0,1,2016,September,39,22,0,1,Online TA,PRT,175,EBallard@att.com
City Hotel,0,4,2016,September,39,19,1,3,Corporate,ITA,181.79,Blake_James59@comcast.net
City Hotel,0,4,2016,September,39,19,1,3,Corporate,ITA,181.79,John_Hernandez@protonmail.com
City Hotel,0,1,2016,September,39,22,0,1,Online TA,PRT,210,Jeffrey_DDS@outlook.com
City Hotel,0,2,2016,September,39,22,0,1,Direct,ESP,179.38,LeslieLivingston70@yahoo.com
City Hotel,0,72,2016,September,39,19,1,3,Online TA,GBR,53.95,Conway_Christine59@yahoo.com
City Hotel,0,271,2016,September,39,21,0,3,Offline TA/TO,BEL,101.33,Sara.Wade@xfinity.com
City Hotel,0,1,2016,September,39,22,0,1,Online TA,CHN,175,Chris.Lam14@zoho.com
City Hotel,0,20,2016,September,39,19,1,3,Corporate,USA,119,MPeterson15@mail.com
City Hotel,0,1,2016,September,39,22,0,1,Online TA,BRA,185,Lopez.Mitchell@protonmail.com
City Hotel,0,57,2016,September,39,21,0,2,Offline TA/TO,USA,101.52,AMeyers@protonmail.com
City Hotel,0,57,2016,September,39,21,0,2,Offline TA/TO,PRT,101.52,Benson.Jason88@zoho.com
City Hotel,0,200,2016,September,39,19,1,3,Online TA,FRA,152.15,Thomas_T@att.com
City Hotel,0,1,2016,September,39,22,0,1,Offline TA/TO,DEU,107,Oneal_Joshua34@comcast.net
City Hotel,0,57,2016,September,39,21,0,2,Offline TA/TO,GBR,101.52,Jason.W@yahoo.com
City Hotel,0,6,2016,September,39,22,0,1,Online TA,ITA,159,Elizabeth_A@zoho.com
City Hotel,0,161,2016,September,39,19,1,3,Offline TA/TO,NLD,95.88,StephanieGarcia@outlook.com
City Hotel,0,57,2016,September,39,21,0,2,Offline TA/TO,GBR,101.52,Megan.Taylor52@yandex.com
City Hotel,0,1,2016,September,39,22,0,1,Offline TA/TO,DEU,107,Miss.H91@yahoo.com
City Hotel,0,109,2016,September,39,20,0,3,Online TA,JPN,149.4,Ramsey_Felicia@comcast.net
City Hotel,0,0,2016,September,39,22,0,1,Direct,PRT,185,LindaHolland94@zoho.com
City Hotel,1,0,2016,October,42,10,1,2,Corporate,PRT,153,Jason_R@aol.com
City Hotel,0,3,2016,September,39,22,0,1,Direct,FRA,230,Michelle.W@aol.com
City Hotel,0,0,2016,September,39,22,0,1,Direct,PRT,250,Copeland_Andrea@hotmail.com
City Hotel,0,0,2016,September,39,22,0,1,Online TA,FRA,190,Watson.James@protonmail.com
City Hotel,0,9,2016,September,39,22,0,1,Online TA,ESP,119.2,BrookeHarris@xfinity.com
City Hotel,0,108,2016,September,39,22,0,1,Online TA,PRT,115.04,Tracy.Mccarthy@protonmail.com
City Hotel,0,16,2016,September,39,22,0,1,Online TA,DEU,184,MJenkins@protonmail.com
City Hotel,0,238,2016,September,39,21,0,2,Online TA,DEU,126.9,Salinas.Johnathan@hotmail.com
City Hotel,0,2,2016,September,39,22,0,1,Online TA,PRT,195,MKramer67@att.com
City Hotel,0,87,2016,September,39,21,0,2,Online TA,AUT,158.4,Alejandro.M@aol.com
City Hotel,0,244,2016,September,38,16,2,5,Online TA,GBR,78.54,George.Kelly@zoho.com
City Hotel,0,8,2016,September,39,21,0,2,Online TA,ITA,184,Herman.Cheryl17@xfinity.com
